"","First","Last","Gender","Team","Meet","EventNo","Distance","Course","Stroke","PrelimPlace","FinalPlace","SeedTime","PrelimTime","FinalTime","LogSeedTime","LogPrelimTime","LogFinalTime"
"7754","Madison","Martin","F","AUB","2016 SEC","23","200","Y","Fly","31",NA,124.16,120.71,NA,4.82157105643491,4.79339097471304,NA
"7764","Arthur","Mendes","M","AUB","2016 SEC","24","200","Y","Fly","4","5",104.1,102.79,102.02,4.64535197562092,4.63268807202483,4.62516887249478
"7774","Courtney","Weaver","F","UGA","2016 SEC","23","200","Y","Fly","30",NA,119.25,120.7,NA,4.78122212976845,4.79330812810349,NA
"7784","Connor","Long","M","TA&M","2016 SEC","19","100","Y","Fly","37",NA,49.2,48.69,NA,3.89589362349826,3.88547367019461,NA
"7794","Anna","DeMonte","F","TENN","2016 SEC","18","100","Y","Fly","9","10",55.12,52.86,53.19,4.0095126267054,3.96764690917614,3.97387040875423
"7804","Walter","Jones","M","LSU","2016 SEC","24","200","Y","Fly","21","18",107.25,106.17,105.56,4.67516255780813,4.66504158302548,4.65927951163512
"7817","Olivia","Weekley","F","ARK","2016 SEC","18","100","Y","Fly","30",NA,54.55,54.38,NA,3.99911771227908,3.99599643920432,NA
"7824","Mairyn","Branaman","F","SCAR","2016 SEC","18","100","Y","Fly","46",NA,55.87,56.03,NA,4.02302756347106,4.02588726157719,NA
"7834","Mateo","Gonzalez","M","TA&M","2016 SEC","24","200","Y","Fly","34",NA,109.07,109.07,NA,4.69198987794065,4.69198987794065,NA
"7844","Sarah","Gibson","F","TA&M","2016 SEC","23","200","Y","Fly","3","2",117.04,114.61,113.75,4.76251575671187,4.74153506050861,4.73400305783106
"7854","Madeleine","Gehrke","F","UMIZ","2016 SEC","18","100","Y","Fly","34",NA,54.91,54.48,NA,4.00569548129078,3.99783366184126,NA
"7864","Isaac","Jones","M","UKY","2016 SEC","24","200","Y","Fly","26",NA,108.62,107.63,NA,4.6878555526067,4.67869941927621,NA
"7874","Taylor","Vincent","F","SCAR","2016 SEC","18","100","Y","Fly","50",NA,56.07,56.67,NA,4.02660091013558,4.03724497018153,NA
"7883","Mary","Griffith","F","TENN","2016 SEC","23","200","Y","Fly","11","10",118.75,117.74,117.77,4.77702044291475,4.76847880360012,4.76873356985346
"7893","Alyssa","Yambor-Maul","F","FLOR","2016 SEC","18","100","Y","Fly","23","17",53.61,53.86,53.59,3.98173561783945,3.98638808738345,3.98136248350676
"7904","Benjamin","Miller","M","TENN","2016 SEC","24","200","Y","Fly","38",NA,111.68,112.27,NA,4.71563763901406,4.72090668447069,NA
"7918","Hugo","Morris","M","AUB","2016 SEC","24","200","Y","Fly","2","1",104.27,102.46,100.59,4.6469836888015,4.62947247851106,4.61105284914625
"7924","Liam","McCloskey","M","AUB","2016 SEC","24","200","Y","Fly","25",NA,107.78,107.18,NA,4.68009211250535,4.6745096640667,NA
"7934","Rachel","Koch","F","VU","2016 SEC","18","100","Y","Fly","45",NA,56.15,55.8,NA,4.02802668118445,4.02177386938726,NA
"7944","Jackson","Smith","M","SCAR","2016 SEC","24","200","Y","Fly","35",NA,109.02,109.67,NA,4.69153135163613,4.69747585677212,NA
"7954","Leah","Bird","F","BAMA","2016 SEC","18","100","Y","Fly","47",NA,55.27,56.13,NA,4.01223026584517,4.02767042895411,NA
"7964","Joao Victor","Mescolote","M","LSU","2016 SEC","19","100","Y","Fly","44",NA,0,49.22,NA,-Inf,3.89630004496291,NA
"7974","Pace","Clark","M","UGA","2016 SEC","24","200","Y","Fly","1","2",100.66,100.7,100.8,4.61174850134821,4.61214579972452,4.61313835563727
"7984","Haley","McInerny","F","UKY","2016 SEC","18","100","Y","Fly","21","23",54.28,53.81,53.98,3.99415583496667,3.98545932350133,3.98861360758986
"7994","Mark","Szaranek","M","FLOR","2016 SEC","24","200","Y","Fly","5","8",106.8,102.83,104.06,4.67095792652609,4.6330771392411,4.64496765586216
"8004","Matt","Roman","M","UKY","2016 SEC","19","100","Y","Fly","31",NA,48.61,48.08,NA,3.88382927105736,3.87286629022695,NA
"8018","Kacie","Dunham","F","VU","2016 SEC","18","100","Y","Fly","54",NA,61.28,59.88,NA,4.11545352543234,4.09234255955143,NA
"8024","Megan","Cox","F","LSU","2016 SEC","23","200","Y","Fly","19","20",119.38,118.84,118.64,4.7823116827405,4.77777805059441,4.77609369782968
"8034","Paige","Maynard","F","SCAR","2016 SEC","18","100","Y","Fly","33",NA,54.86,54.46,NA,4.00478448550946,3.99746648724561,NA
"8044","Hali","Flickinger","F","UGA","2016 SEC","23","200","Y","Fly","1","1",112.82,112.33,112.62,4.72579362831183,4.72144096765348,4.72401931982647
"8054","Jessica","Hodgson","F","AUB","2016 SEC","23","200","Y","Fly","41",NA,122.38,122.55,NA,4.80713095803439,4.80851910997412,NA
"8064","David","Charles","M","BAMA","2016 SEC","24","200","Y","Fly","13","13",106.06,104.87,105.03,4.66400497170898,4.65272148784631,4.65424602363468
"8074","Alyssa","Yambor-Maul","F","FLOR","2016 SEC","23","200","Y","Fly","8","6",118.73,117.36,116.1,4.7768520076777,4.76524613383473,4.75445188870385
"8084","Morgan","Fleming","F","BAMA","2016 SEC","18","100","Y","Fly","52",NA,0,57.74,NA,-Inf,4.05595017423479,NA
"8094","Katherine","Huff","F","TA&M","2016 SEC","18","100","Y","Fly","26",NA,55.15,54,NA,4.01005674569951,3.98898404656427,NA
"8107","Ashton","Ellzey","F","AUB","2016 SEC","18","100","Y","Fly","37",NA,56.05,54.72,NA,4.02624414951817,4.00222927331429,NA
"8118","Sarah","Smith","F","SCAR","2016 SEC","23","200","Y","Fly","44",NA,0,125.83,NA,-Inf,4.83493178960388,NA
"8124","Kaan Tuerker","Ayar","M","TA&M","2016 SEC","24","200","Y","Fly","20","23",109.34,105.77,106.41,4.69446229346685,4.66126692533996,4.66729955745364
"8134","Haley","McInerny","F","UKY","2016 SEC","23","200","Y","Fly","10","13",119.5,117.72,118.42,4.78331637137157,4.76830892336527,4.77423762710363
"8144","Alexandria","Merritt","F","AUB","2016 SEC","18","100","Y","Fly","17","18",53.42,53.72,53.71,3.97818520768181,3.98378537165504,3.98359920391737
"8154","David","Dingess","M","UKY","2016 SEC","19","100","Y","Fly","32",NA,49.25,48.14,NA,3.8969093676181,3.87411343235493,NA
"8164","John","Blyzinskyj","M","FLOR","2016 SEC","19","100","Y","Fly","9","13",47.98,46.68,47.02,3.87078425741155,3.84331580741836,3.85057304311192
"8174","Ryan","Coetzee","M","TENN","2016 SEC","19","100","Y","Fly","13","15",48.04,47.04,47.33,3.87203399721178,3.85099830359037,3.85714434391816
"8184","Paige","Matherson","F","BAMA","2016 SEC","23","200","Y","Fly","38",NA,125.78,122.33,NA,4.83453434911536,4.80672231105882,NA
"8194","Natalie","Hinds","F","FLOR","2016 SEC","18","100","Y","Fly","6","5",52.03,52.22,51.87,3.95182047530221,3.95546556327098,3.94874058836331
"8204","Sophie","Weber","F","LSU","2016 SEC","23","200","Y","Fly","36",NA,121.57,121.22,NA,4.8004902285677,4.79760707652314,NA
"8218","Abbas","Qali","M","BAMA","2016 SEC","24","200","Y","Fly","31",NA,113.76,108.82,NA,4.73409096605493,4.68969514105778,NA
"8224","Alarii","Levreault-Lopez","M","LSU","2016 SEC","24","200","Y","Fly","16","16",107.57,105.42,105.68,4.67814179844391,4.65795237142706,4.66041566021407
"8234","Gabrielle","Pick","F","LSU","2016 SEC","23","200","Y","Fly","32",NA,122.43,120.9,NA,4.80753943808582,4.79496375762075,NA
"8244","Mateo","Gonzalez","M","TA&M","2016 SEC","19","100","Y","Fly","35",NA,48.7,48.49,NA,3.88567903008854,3.88135759111726,NA
"8254","Laurent","Bams","M","BAMA","2016 SEC","19","100","Y","Fly","12","11",47.69,47.03,46.92,3.86472173231013,3.85078569595696,3.84844402378527
"8264","Jessie","Garrison","F","ARK","2016 SEC","23","200","Y","Fly","15","16",120.33,118.52,119.74,4.79023796845007,4.77508172270536,4.78532272549721
"8274","Jan","Switkowski","M","FLOR","2016 SEC","19","100","Y","Fly","4","4",46.67,46.14,46.16,3.84310155996172,3.83168025274561,3.83211362219984
"8284","Breanna","Sapienza","F","VU","2016 SEC","23","200","Y","Fly","46",NA,120.92,126.2,NA,4.79512916991126,4.83786795010711,NA
"8294","Caeleb","Dressel","M","FLOR","2016 SEC","19","100","Y","Fly","1","1",45.01,45.14,44.8,3.80688468730484,3.80976877138939,3.80220813942094
"8304","Justine","Panian","F","BAMA","2016 SEC","18","100","Y","Fly","44",NA,56.16,55.69,NA,4.02820475971756,4.01980059760158,NA
"8318","Walter","Jones","M","LSU","2016 SEC","19","100","Y","Fly","25",NA,50.37,47.95,NA,3.91939575975756,3.87015880132945,NA
"8324","Sharlene","Brady","F","UMIZ","2016 SEC","23","200","Y","Fly","6","8",115.73,116.1,116.76,4.75125989185999,4.75445188870385,4.76012054598591
"8334","Brittany","Gilbert","F","BAMA","2016 SEC","18","100","Y","Fly","32",NA,55.42,54.45,NA,4.01494053943483,3.99728284937897,NA
"8344","Sarah","Gibson","F","TA&M","2016 SEC","18","100","Y","Fly","1","1",52.35,50.99,51.17,3.95795193731655,3.93162953506706,3.935153422817
"8354","Madeline","Tegner","F","TENN","2016 SEC","23","200","Y","Fly","7","5",120.57,116.42,115.84,4.79223049712922,4.75720434184359,4.75220992863741
"8364","Kristian","Gkolomeev","M","BAMA","2016 SEC","19","100","Y","Fly","29",NA,47.59,48.05,NA,3.86262265513302,3.8722421354163,NA
"8374","Emma","Murray","F","BAMA","2016 SEC","18","100","Y","Fly","48",NA,59.2,56.18,NA,4.08092154188996,4.0285608216761,NA
"8384","Logan","Rysemus","M","LSU","2016 SEC","19","100","Y","Fly","3","2",46.41,46.02,45.59,3.83751495325308,3.82907608460722,3.81968839422535
"8394","Mick","Litherland","M","UGA","2016 SEC","24","200","Y","Fly","8","7",103.44,103.35,103.84,4.6389917344636,4.63812128612778,4.64285125295578
"8404","Courtney","Weaver","F","UGA","2016 SEC","18","100","Y","Fly","20","20",54.91,53.8,53.91,4.00569548129078,3.98527346716774,3.98731598946358
"8418","Natasha","Gvakharia Mgebrishvi","F","TA&M","2016 SEC","23","200","Y","Fly","40",NA,122.06,122.39,NA,4.80451272711635,4.80721266739425,NA
"8424","Paige","Maynard","F","SCAR","2016 SEC","23","200","Y","Fly","12","11",120.25,118.03,118.11,4.78957290898587,4.77093882944098,4.77161639362376
"8434","Breanna","Sapienza","F","VU","2016 SEC","18","100","Y","Fly","21","24",53.63,53.81,54.22,3.98210861299483,3.98545932350133,3.99304984407052
"8444","Grant","Kelton","M","UMIZ","2016 SEC","19","100","Y","Fly","42",NA,52.27,49,NA,3.95642259272483,3.89182029811063,NA
"8454","Devin","McCaffrey","M","LSU","2016 SEC","19","100","Y","Fly","29",NA,48.93,48.05,NA,3.89039070530103,3.8722421354163,NA
"8464","Martin","Wallace","M","UMIZ","2016 SEC","19","100","Y","Fly","21","24",48.13,47.76,48.05,3.87390568331502,3.86618846908435,3.8722421354163
"8474","Madeline","Banic","F","TENN","2016 SEC","18","100","Y","Fly","3","3",51.19,52.05,51.79,3.93554420046949,3.95220479506098,3.9471970804358
"8484","Andrew","Aviotti","M","UKY","2016 SEC","24","200","Y","Fly","27",NA,111.94,107.75,NA,4.71796301346321,4.67981372898386,NA
"8494","Brett","Walsh","M","BAMA","2016 SEC","19","100","Y","Fly","14","16",46.44,47.06,48.16,3.83816115682969,3.85142338329922,3.87452880100057
"8504","Pavel","Romanov","M","BAMA","2016 SEC","19","100","Y","Fly","47",NA,0,49.68,NA,-Inf,3.90560243762522,NA
"8518","Mia","Nonnenberg","F","BAMA","2016 SEC","23","200","Y","Fly","16","15",119.12,118.53,119.23,4.78013138837575,4.77516609309141,4.78105440081804
"8524","Laura","Norman","F","TA&M","2016 SEC","18","100","Y","Fly","18","19",54.1,53.73,53.89,3.99083418585244,3.98397150474073,3.98694493194541
"8534","Kaan Tuerker","Ayar","M","TA&M","2016 SEC","19","100","Y","Fly","17","20",48.22,47.24,47.5,3.87577387275303,3.85524099132916,3.8607297110406
"8544","Kayla","Moran","F","VU","2016 SEC","23","200","Y","Fly","37",NA,120.84,121.32,NA,4.79446735651847,4.79843168282038,NA
"8554","Matt","Roman","M","UKY","2016 SEC","24","200","Y","Fly","22","22",108.99,106.66,106.21,4.69125613490122,4.66964620517246,4.66541826633345
"8564","Megan","Kingsley","F","UGA","2016 SEC","23","200","Y","Fly","2","3",114.29,113.76,113.92,4.73873907790951,4.73409096605493,4.73549644766367
"8574","Alexander","Rutkowski","M","SCAR","2016 SEC","24","200","Y","Fly","36",NA,110.98,110.21,NA,4.70935000489775,4.70238763670345,NA
"8584","Christopher","Sadsad","M","TENN","2016 SEC","19","100","Y","Fly","24","23",49.01,47.87,47.91,3.89202435892146,3.86848900340442,3.86932425089503
"8594","Erin","Primdahl","F","VU","2016 SEC","23","200","Y","Fly","45",NA,130.56,126.1,NA,4.8718328912158,4.83707524297087,NA
"8604","Taylor","Copeland","M","AUB","2016 SEC","19","100","Y","Fly","34",NA,49.22,48.34,NA,3.89630004496291,3.87825937527534,NA
"8617","Liam","McCloskey","M","AUB","2016 SEC","19","100","Y","Fly","10","12",47.2,46.8,46.99,3.85439389259151,3.8458832029236,3.84993481311472
"8624","Amy","Lubawy","F","TENN","2016 SEC","18","100","Y","Fly","35",NA,54.95,54.59,NA,4.00642368084963,3.99985071579367,NA
"8634","Gabrielle","Pick","F","LSU","2016 SEC","18","100","Y","Fly","42",NA,56.09,55.47,NA,4.02695754352025,4.01584233406714,NA
"8644","Rachel","Koch","F","VU","2016 SEC","23","200","Y","Fly","39",NA,120.88,122.38,NA,4.79479831796448,4.80713095803439,NA
"8654","Caleb","Tosh","M","SCAR","2016 SEC","24","200","Y","Fly","23","19",107.67,106.69,105.69,4.67907099382763,4.66992743320337,4.66051028102126
"8664","Alyssa","Tetzloff","F","AUB","2016 SEC","18","100","Y","Fly","8","7",53.46,52.44,52.38,3.97893371071077,3.9596696588955,3.95852483907957
"8674","Erin","Metzger-Seymour","F","UMIZ","2016 SEC","23","200","Y","Fly","26",NA,119.53,120.33,NA,4.78356738588989,4.79023796845007,NA
"8684","Sierra","Kuhn","F","FLOR","2016 SEC","23","200","Y","Fly","34",NA,119.87,121.06,NA,4.78640782221901,4.79628629046354,NA
"8694","Bobby","Bittner","M","SCAR","2016 SEC","19","100","Y","Fly","45",NA,48.76,49.36,NA,3.88691030461307,3.89914037959713,NA
"8704","Natalie","Burnett","F","ARK","2016 SEC","18","100","Y","Fly","11","15",53.51,53.19,53.6,3.97986855232321,3.97387040875423,3.98154906807676
"8718","Kara","Kopcso","F","LSU","2016 SEC","18","100","Y","Fly","7","6",52.47,52.24,52.07,3.96024157769862,3.95584848496818,3.95258896717481
"8724","Chelsea","Tatlow","F","ARK","2016 SEC","23","200","Y","Fly","20","19",120.66,118.87,118.54,4.79297667301262,4.77803045899253,4.77525045635969
"8734","Michelle","Cefal","F","TENN","2016 SEC","18","100","Y","Fly","18","22",55.88,53.73,53.94,4.02320653438876,3.98397150474073,3.98787231771158
"8744","Bowen","Anderson","M","UKY","2016 SEC","24","200","Y","Fly","32",NA,107.17,108.9,NA,4.67441635872491,4.69043002993891,NA
"8754","Taylor","Worrell","F","SCAR","2016 SEC","23","200","Y","Fly","29",NA,126.89,120.58,NA,4.84332056940882,4.79231343306126,NA
"8764","Fynn","Minuth","M","SCAR","2016 SEC","24","200","Y","Fly","18","20",109.17,105.5,105.89,4.69290630029218,4.65871095291612,4.66240081944236
"8774","Caitlin","Casazza","F","UGA","2016 SEC","23","200","Y","Fly","9","9",118.92,117.4,116.47,4.7784509981299,4.765586907394,4.75763372911456
"8784","Michelle","Cefal","F","TENN","2016 SEC","23","200","Y","Fly","13","12",116.87,118.29,118.36,4.76106220594507,4.77313923655765,4.77373082753201
"8794","Caitlin","Casazza","F","UGA","2016 SEC","18","100","Y","Fly","12","11",55.14,53.21,53.25,4.00987540559565,3.97424634860828,3.97499780458953
"8804","Kimberlee","John-Williams","F","UGA","2016 SEC","18","100","Y","Fly","27",NA,54.32,54.28,NA,3.99489248325044,3.99415583496667,NA
"8818","Natasha","Gvakharia Mgebrishvi","F","TA&M","2016 SEC","18","100","Y","Fly","39",NA,55.72,55.07,NA,4.0203391489116,4.00860510327439,NA
"8824","William","Freeman","M","BAMA","2016 SEC","24","200","Y","Fly","33",NA,108.72,109.04,NA,4.68877576984289,4.69171478738828,NA
"8834","Heather","Kiger","F","TENN","2016 SEC","18","100","Y","Fly","28",NA,54.83,54.35,NA,4.00423748941596,3.99544461356722,NA
"8844","Alexandria","Merritt","F","AUB","2016 SEC","23","200","Y","Fly","28",NA,118.01,120.44,NA,4.77076936663766,4.79115170361353,NA
"8854","Robert","McHugh","M","TENN","2016 SEC","24","200","Y","Fly","15","14",105.32,105.37,105.07,4.65700333462811,4.65747796561144,4.65462679470068
"8864","Kathleen","Coughlin","F","BAMA","2016 SEC","18","100","Y","Fly","36",NA,56.97,54.67,NA,4.0425248134923,4.00131511290691,NA
"8874","Beryl","Gastaldello","F","TA&M","2016 SEC","18","100","Y","Fly","2","2",51.68,51.61,51.46,3.94507085947435,3.94371545216064,3.9408048068536
"8884","Olivia","Weekley","F","ARK","2016 SEC","23","200","Y","Fly","48",NA,125.34,127.98,NA,4.83103004479653,4.85187400171131,NA
"8894","Arthur","Mendes","M","AUB","2016 SEC","19","100","Y","Fly","2","3",46.68,45.72,45.98,3.84331580741836,3.82253583892661,3.82820651933504
"8904","Meredith","Whisenhunt","F","UKY","2016 SEC","23","200","Y","Fly","22","23",123.09,119.22,119.75,4.8129157951222,4.78097052579178,4.78540623629103
"8918","Kyle","Higgins","M","UKY","2016 SEC","19","100","Y","Fly","23","21",48.09,47.83,47.63,3.87307425528957,3.86765305769221,3.86346281481277
"8924","Edward-christopher","Atmore","M","UGA","2016 SEC","24","200","Y","Fly","17","17",107.5,105.43,105.48,4.67749084756772,4.65804722558886,4.65852136148509
"8934","Taylor","Katz","F","FLOR","2016 SEC","23","200","Y","Fly","4","7",118.56,115.69,116.62,4.77541916154778,4.7509142000408,4.75892078579401
"8944","Lucas","Kaliszak","M","BAMA","2016 SEC","19","100","Y","Fly","16","9",48.11,47.12,46.34,3.87349005571136,3.85269753934333,3.83600551900423
"8954","Kayla","Churman","F","UKY","2016 SEC","23","200","Y","Fly","27",NA,122.08,120.35,NA,4.80467656753615,4.79040416422908,NA
"8964","Hannah","Musser","F","BAMA","2016 SEC","18","100","Y","Fly","16","11",53.37,53.53,53.25,3.97724879034585,3.98024224440529,3.97499780458953
"8974","Heather","Lundstrom","F","TENN","2016 SEC","23","200","Y","Fly","33",NA,118,120.99,NA,4.77068462446567,4.79570789755339,NA
"8984","Joseph","Bentz","M","UGA","2016 SEC","24","200","Y","Fly","3","3",104.11,102.5,101.56,4.64544803248666,4.62986279857846,4.62064975683648
"8994","Carrie","Bencic","F","VU","2016 SEC","23","200","Y","Fly","47",NA,123.47,126.58,NA,4.81599821157965,4.84087451934716,NA
"9004","Abbas","Qali","M","BAMA","2016 SEC","19","100","Y","Fly","20","19",48.25,47.68,47.42,3.87639582778499,3.86451202275709,3.85904408063726
"9018","Martin","Wallace","M","UMIZ","2016 SEC","24","200","Y","Fly","0",NA,106.15,105.25,NA,4.66485318814926,4.65633847256249,NA
"9024","Jacob","Gonzales","M","TA&M","2016 SEC","19","100","Y","Fly","48",NA,50.54,49.95,NA,3.92276510196005,3.91102250509456,NA
"9034","Justin","Morey","M","TA&M","2016 SEC","19","100","Y","Fly","38",NA,49.19,48.79,NA,3.89569035080725,3.88752537382775,NA
"9044","Caleb","Tosh","M","SCAR","2016 SEC","19","100","Y","Fly","43",NA,49.48,49.04,NA,3.90156854752429,3.89263629162796,NA
"9054","Tyler","Mills","M","TENN","2016 SEC","19","100","Y","Fly","18","18",47.73,47.3,47.3,3.8655601310178,3.85651029549789,3.85651029549789
"9064","Caroline","Korst","F","BAMA","2016 SEC","18","100","Y","Fly","13","16",54.65,53.49,53.71,4.00094921462255,3.97949472054316,3.98359920391737
"9074","Taylor","Dale","M","UGA","2016 SEC","19","100","Y","Fly","11","10",46.76,46.9,46.78,3.84502813660387,3.84801767545223,3.84545576115603
"9084","Bryce","Kananowicz","M","SCAR","2016 SEC","24","200","Y","Fly","29",NA,112.56,107.87,NA,4.72348641280613,4.68092679838734,NA
"9094","Joshua","Clothier","M","SCAR","2016 SEC","19","100","Y","Fly","50",NA,52.08,51.19,NA,3.95278099790031,3.93554420046949,NA
"9107","Kayla","Churman","F","UKY","2016 SEC","18","100","Y","Fly","40",NA,56.04,55.27,NA,4.02606572146881,4.01223026584517,NA
"9118","Madison","Martin","F","AUB","2016 SEC","18","100","Y","Fly","24","21",53.75,53.87,53.92,3.98434366700777,3.98657373669244,3.98750146660405
"9124","Kristen","Murslack","F","AUB","2016 SEC","23","200","Y","Fly","21","21",121.36,119.01,118.96,4.79876133504028,4.77920752319435,4.7787873021519
"9134","Erin","Primdahl","F","VU","2016 SEC","18","100","Y","Fly","51",NA,57.42,57.07,NA,4.05039267469292,4.04427858454862,NA
